,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
242,54.0,103.44817448233333,1.0,0.44334992894165515,186.04974398422368,1.5,0.4656066167929166,340.18910233297794,1.5,0.7142775610535895,104.87096369317963,1.5,0.5041369197994122,128.8585393598166,10,0.5446260011909162,4.5,4.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,242,0,dikesnet
243,9.0,290.17885686468713,1.0,0.07541689553121496,72.40208201054102,10,0.9265095952049219,126.03961140713794,1.5,0.18307282927385934,106.5231410498489,1.0,0.08766209047143818,341.61128776108745,1.5,0.0646970141282255,3.5,4.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,243,0,dikesnet
244,8.0,115.83002065296499,1.0,0.12130786835823795,300.7095488306088,1.0,0.7603075419394248,171.99979263435137,1.0,0.17408510435203614,305.6130707434705,1.0,0.8211878709833494,123.84480292500538,1.5,0.18841434844050475,1.5,2.5,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,244,0,dikesnet
245,128.0,319.0878005690239,10,0.9305150033323065,53.802223369690566,1.5,0.477980304702001,63.53359093021056,1.0,0.45800153458533627,35.62824041254319,1.5,0.7221881529769542,163.53871949935532,1.5,0.1893725765067906,1.5,1.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,245,0,dikesnet
246,87.0,264.5217296964839,10,0.7913541591371936,346.46227370951925,10,0.7880940843896648,160.39520181654328,10,0.43132049202514794,273.47017265336876,1.5,0.9680790211155889,139.18837125610497,10,0.5762534869704946,1.5,2.5,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,246,0,dikesnet
247,74.0,43.26154371291615,1.0,0.6771312437156433,217.58205197093707,1.0,0.35283117739536163,321.82810735012004,1.0,0.2935237161581494,143.43840744836285,10,0.9272841683529494,130.56064394549833,1.0,0.6736507584506456,3.5,1.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,247,0,dikesnet
248,52.0,36.244957926030835,10,0.6125589050485972,236.9609458557593,10,0.7019882357545545,121.45210166412717,1.0,0.9517816721520199,322.5040651825032,10,0.7299671218331606,171.4326301979765,10,0.26086766776621356,2.5,4.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,248,0,dikesnet
249,132.0,295.7773680310984,1.5,0.059114057752452584,296.68752941688007,10,0.35587238454684506,341.6900035679425,1.0,0.8140851619075816,321.42789768676266,1.0,0.898042186877488,252.84379234511516,10,0.3528122746619072,3.5,2.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,249,0,dikesnet
250,121.0,190.0589849220265,10,0.9672465497414012,222.721156630931,1.5,0.5910218817411742,180.6609902269006,1.5,0.9291805555959494,233.27572654956379,1.5,0.4608865194491623,257.95030416679344,1.5,0.3832863381650223,3.5,4.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,250,0,dikesnet
251,131.0,116.40236846468,1.5,0.8668033532706517,114.99985070505596,1.5,0.19966287437767663,246.88913330866842,1.5,0.5099194077525395,291.24404399011723,1.0,0.8375490320077353,197.7252697008163,10,0.15289972330226048,4.5,3.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,251,0,dikesnet
252,97.0,323.33995260472045,1.0,0.13387476148191832,334.4130484216847,1.0,0.671546201702705,286.9361668670698,10,0.8729682792752026,203.92898001563344,1.5,0.7016961714348705,271.0288573325487,1.0,0.4979949373164569,4.5,3.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,252,0,dikesnet
253,126.0,62.804280350776196,1.5,0.2990619718586094,162.97680777433496,1.5,0.5358895159102752,214.9021062124243,1.5,0.5163035374430734,314.1334252670916,10,0.7708369603043133,242.83733270720913,1.0,0.07462533204514682,1.5,4.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,253,0,dikesnet
254,73.0,63.60657907598869,1.5,0.8438061473500004,74.91880131989305,1.5,0.9105159654292703,258.65341373525087,10,0.4887301938012155,176.24018942652026,1.0,0.341602739050595,202.78683042336763,10,0.96815477624409,1.5,4.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,254,0,dikesnet
255,0.0,312.34188137015946,10,0.3501178733509664,278.0826410035571,10,0.5243383454987247,325.0720170419654,1.5,0.06496327182801359,247.8025748013809,1.5,0.7664148891688306,71.9990750652967,10,0.8034052122281465,3.5,3.5,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,255,0,dikesnet
256,121.0,171.7152369668618,10,0.6640760211527662,324.90031118224283,10,0.9281963015727486,184.31381864829126,1.5,0.10380014207070024,221.89468738012633,1.5,0.44896160286573794,213.71661502117297,10,0.7055473555026022,1.5,4.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,256,0,dikesnet
257,30.0,328.2711958180274,1.0,0.31697200012625015,272.67208179771444,1.5,0.48261151773842076,48.60219442488466,1.5,0.20786908397597476,211.2192969286745,1.5,0.4272286297841488,155.9131792455383,1.5,0.21592051518019473,3.5,4.5,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,257,0,dikesnet
258,41.0,81.45640924651373,1.5,0.844886658339324,117.95542976781407,1.5,0.4334687705061999,100.21112735562495,10,0.06087773581629588,221.21266871865785,1.0,0.10244143469363716,143.64222555100883,1.5,0.2708325495709631,1.5,2.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,258,0,dikesnet
259,28.0,196.79010056997942,1.0,0.9123766614301769,154.98166780200017,1.5,0.20940572176489453,104.46942058938299,1.0,0.8317244825748659,170.94499619547298,1.0,0.7361549022339668,236.0600924137752,1.5,0.8280551309536901,3.5,3.5,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,259,0,dikesnet
260,69.0,342.70868594784355,1.5,0.17055825238629163,126.95037724273753,1.5,0.4516261930184701,333.57050648549716,1.0,0.15534839426738756,123.5870427227313,1.5,0.6162744720685379,298.2399306750269,1.5,0.7121032386236462,4.5,3.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,260,0,dikesnet
261,61.0,238.47132527483035,10,0.7657793130330044,178.4331183647399,10,0.27717377553668476,176.9467855269556,1.5,0.8160449911742375,308.96640274447515,1.0,0.10118125875977092,210.9947746527396,10,0.04105892277562775,4.5,4.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,261,0,dikesnet
262,95.0,316.466232086761,10,0.7801619616295641,139.08942658807382,1.5,0.3913678353773233,56.20508913866952,1.5,0.5930163288609712,96.91807879613249,1.0,0.5863836163455687,201.2112032466135,1.0,0.8721417639219161,1.5,4.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,262,0,dikesnet
263,16.0,340.0941003408279,1.0,0.8348308789313332,257.4873011509996,1.0,0.42575878444082005,340.6696991143625,1.0,0.6652497213982963,31.18614517562644,1.5,0.2974232943585737,32.2616633502997,1.5,0.6221122280299961,2.5,4.5,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,263,0,dikesnet
264,38.0,224.85061152202488,10,0.9714054750076186,148.87816572803496,1.5,0.028676730838462807,211.81322381725806,1.0,0.7283121094471772,128.7806391700354,1.5,0.9482104425734087,336.0766745026424,1.0,0.19370440028210445,1.5,4.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,264,0,dikesnet
265,62.0,114.58636282496506,1.5,0.9603398004044699,344.15158363446824,1.0,0.16784251826816152,93.39785149802617,10,0.16999529477508538,162.64251507400726,1.5,0.09134713778164989,336.7619817539123,1.0,0.5194331042298765,4.5,1.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,265,0,dikesnet
266,4.0,184.58488727460872,1.5,0.08307629465448717,256.62457583417944,10,0.8637028917306377,223.68574657245262,1.5,0.9630008808320368,108.18001640241631,1.0,0.40719637451423707,46.75693859565617,1.0,0.9133798733383832,4.5,2.5,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,266,0,dikesnet
267,118.0,256.0415736499482,1.0,0.865704375973559,129.49020582834254,1.0,0.5005108627379506,235.13024445693435,1.5,0.2902546509198677,172.73568672505343,1.0,0.06164368094609293,210.59881565130954,10,0.09660086299619777,2.5,3.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,267,0,dikesnet
268,71.0,340.0006611184927,1.5,0.7719275710631258,198.74931158536475,1.5,0.9008261333661816,114.75988133479106,1.5,0.7759183084093406,114.00033334056063,1.0,0.14902793693416796,223.15843848548266,10,0.2037424135653015,1.5,3.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,268,0,dikesnet
269,26.0,194.3060700552596,1.5,0.625249505733397,130.80231749514311,1.5,0.6772652103438033,71.7702645692298,1.5,0.9901115325258439,206.31644923352312,1.0,0.186080640808108,52.071867532855045,1.5,0.1334950475251132,1.5,4.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,269,0,dikesnet
270,22.0,144.25821490166098,10,0.4513347021323012,223.49171119856777,1.5,0.595545198407503,166.8580321091951,1.5,0.8847815439838611,161.38294642898921,10,0.8136399980717816,52.592373734450426,1.5,0.9240080063387017,3.5,2.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,270,0,dikesnet
271,35.0,324.24280125241484,1.5,0.6758721343821313,259.27342130012596,1.0,0.6496125252531015,113.91190171000956,1.0,0.10481808504369292,79.9546861595428,10,0.3597720368693637,199.94699975849682,1.5,0.2773544539065179,2.5,4.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,271,0,dikesnet
272,81.0,59.14046745296861,1.5,0.19939075892558977,320.09619631489153,1.0,0.9637653319326701,112.67081944086203,1.0,0.16518527293173516,55.06264884990748,1.0,0.274144090954805,308.96049300749826,1.5,0.8648696116748774,4.5,1.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,272,0,dikesnet
273,95.0,30.876334697135,10,0.11368450276754002,309.8915786197675,10,0.5885910175060947,344.34310024313135,10,0.03769354549877822,227.55383445951543,10,0.8401572598969538,237.51171333239228,1.5,0.28715753260843824,1.5,1.5,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,273,0,dikesnet
274,32.0,233.7143010906557,1.5,0.05307210009565428,254.20210435559187,1.5,0.7368794057050214,316.0017539905814,1.0,0.6055494240705245,191.74105619998693,1.0,0.02047080309269272,117.68715515213587,1.0,0.7614719225691736,1.5,1.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,274,0,dikesnet
275,31.0,287.8317305787992,1.0,0.69333896313487,126.9746168301638,10,0.027608647865411118,52.63040918913684,1.5,0.296308560060768,60.4887065795953,1.5,0.8082444298214282,103.8019687170771,1.0,0.12424262877550266,3.5,3.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,275,0,dikesnet
276,30.0,335.81827515158807,1.0,0.412069632027546,107.92153774049326,10,0.8243098326162905,332.6636391356401,10,0.8296531123062432,213.24326811315186,10,0.1796024765035996,317.4898508218193,1.5,0.9993255819875939,4.5,2.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,276,0,dikesnet
277,91.0,323.91775838125847,1.0,0.5245435579644327,206.44819586144268,1.5,0.6922354280037707,318.14788555060267,10,0.08653711372686541,49.72438597546429,10,0.676476651025497,297.56641747223006,1.0,0.6078817884487223,2.5,3.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,277,0,dikesnet
278,0.0,149.89734152484283,10,0.20284335741419002,322.52584762807146,1.5,0.1494080115077111,323.57737208693595,1.0,0.4066746667483157,94.24965005093419,1.5,0.39489784619548285,250.25450832029713,10,0.7097475770698757,1.5,3.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,278,0,dikesnet
279,126.0,261.8318577168549,1.0,0.6388751109806239,293.8047866823461,10,0.9256053148635857,175.38972881309112,1.5,0.17856127973210761,195.77379354413335,10,0.2010754570780183,89.21228764358649,1.5,0.6172369662392049,4.5,2.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,279,0,dikesnet
280,114.0,203.32475651973556,10,0.43174012654014576,143.26559789814945,1.5,0.3207778294540899,115.24329398291485,1.0,0.7016505949000348,190.42084162676633,1.5,0.6242686626031271,76.37160963337483,10,0.5699323294332959,3.5,1.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,280,0,dikesnet
281,104.0,239.7199719779697,1.5,0.6226252301427073,67.05102471559272,1.5,0.4662132469636478,278.16998649000595,10,0.2703811867049184,200.5759996546882,10,0.5373331328929507,127.89888860088077,10,0.9645000462211116,2.5,4.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,281,0,dikesnet
282,119.0,159.22657938905618,1.5,0.39659570217303447,63.64568033292266,1.0,0.9120105646615495,287.327287605803,1.0,0.6555036278654555,81.84126885498465,1.0,0.643902087161185,110.46715776407478,10,0.8746240583411599,3.5,1.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,282,0,dikesnet
283,131.0,95.94462048154641,1.5,0.380325819133765,48.47044115694618,1.0,0.6390488866269612,58.25634856417064,1.5,0.49917251686620734,93.32736455164309,1.0,0.06039997361846262,338.6265305456718,1.0,0.3317514118845757,3.5,4.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,283,0,dikesnet
284,0.0,54.517342896204426,1.5,0.7522430749446668,344.9058072008445,1.5,0.43661623485715867,301.1383751896991,1.5,0.5189377572386492,117.50124227126918,1.5,0.26709172499301176,209.57377564643795,1.5,0.07225145352581253,2.5,1.5,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,284,0,dikesnet
285,52.0,126.8786528451428,1.5,0.46307239174165155,214.30371478895952,10,0.5731302208278235,321.1378050655407,1.0,0.9686389759539294,35.0147168496787,1.5,0.3870687692152672,188.95268383653686,10,0.35624282917221717,3.5,3.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,285,0,dikesnet
286,108.0,347.59053229646713,10,0.5858446567976285,267.6062700343831,10,0.4042723750804663,221.7255242221031,10,0.8659443582828247,259.962239192441,10,0.703612484419705,121.50436086626003,1.0,0.7338929412166477,1.5,3.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,286,0,dikesnet
287,85.0,177.88923173306063,1.5,0.9353205127093116,257.8257760505552,1.0,0.6180016569730596,189.96472129401693,1.0,0.6248234353638259,77.50524989331875,10,0.7573782900002274,74.36725289990072,1.0,0.8240645764645617,4.5,3.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,287,0,dikesnet
288,112.0,163.26151989145353,10,0.17136698370997466,86.63237956215627,10,0.42779548011655677,126.40891400554848,1.0,0.7873859905427903,349.46142544501754,1.0,0.8526990393369197,344.0734217597728,1.5,0.7973134382626962,2.5,1.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,288,0,dikesnet
289,66.0,250.5725146694496,10,0.547071901680345,116.37083584102615,1.5,0.12306961240893766,113.32798895978021,10,0.5719304541401309,102.85040579606824,10,0.8099980374975647,170.12291531382482,10,0.4419653577473812,2.5,1.5,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,289,0,dikesnet
290,3.0,92.0163335186543,1.0,0.9904230276341471,292.016969451464,1.0,0.40111865199672647,296.44574123714165,1.0,0.7253424432164458,125.52577256665167,1.0,0.8184253571454855,330.4408845603388,1.5,0.7340547220383682,2.5,1.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,290,0,dikesnet
291,35.0,305.8347931079856,10,0.3277639361735451,264.3869896286472,1.0,0.5550438312110233,102.7227729067205,1.5,0.9480203990642823,201.50014272826851,1.0,0.7955222691436625,38.68793502388459,1.0,0.4658625462909836,3.5,2.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,291,0,dikesnet
292,46.0,314.14619977528315,10,0.27070913408280534,123.91199046815608,1.0,0.9711399000099386,157.18810956423684,1.5,0.6097370561472503,290.3061931201898,10,0.5758455508542982,337.1907359351258,10,0.27320959278528534,4.5,1.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,292,0,dikesnet
293,80.0,333.21634354709323,1.5,0.7750151282935462,169.4828828228891,1.5,0.16818901079813423,256.74205129572266,10,0.39235491978505627,221.43069268907095,10,0.3807611245974944,301.9836778320096,10,0.7320403178300114,4.5,3.5,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,293,0,dikesnet
294,92.0,285.4328934658656,1.5,0.34673584680963593,253.87185575912795,10,0.041143223884839014,131.98204179186354,1.5,0.9359099328940561,136.66124659286302,1.5,0.6598977091795938,136.371540061603,10,0.21337111888790505,1.5,4.5,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,294,0,dikesnet
