,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage 0,Total Investment Costs 0,Expected Number of Deaths 0,Expected Annual Damage 1,Total Investment Costs 1,Expected Number of Deaths 1,Expected Annual Damage 2,Total Investment Costs 2,Expected Number of Deaths 2
102,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,6,1,0,5,3,0,8,0,0,2,7,2,0,0,0,1637893.9709761774,195444708.22350025,0.0007851972312805785,0.0,566145438.2599605,0.0,0.0,9921055.044487912,0.0
103,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,7,0,0,5,1,0,9,0,0,5,4,1,0,0,3,881356.9785454036,179227069.6158656,0.00028410436832829693,0.0,480310356.47671986,0.0,0.0,69604215.85480884,0.0
104,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,7,0,0,5,0,0,9,2,0,3,3,1,0,0,0,1392231.5799913895,176611763.8803954,0.0004679047207887228,1100913.2675249383,341745378.0677186,0.00035898685566830563,886090.2280552704,38432718.864026815,0.00035898685566830563
105,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,7,0,0,5,3,0,9,2,0,3,0,2,0,0,0,219954.53607524908,176611602.8025831,4.5920406444179705e-05,273280.14614153956,540890245.8220056,4.5920406444179705e-05,0.0,38809686.98279147,0.0
106,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,2,6,0,0,5,1,1,7,0,0,3,0,1,0,2,1,0.0,162802385.20876473,0.0,0.0,103519784.9030872,0.0,0.0,790956187.7269168,0.0
107,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,6,0,0,5,3,0,9,2,0,2,0,2,0,0,0,1637893.9709761774,168068836.778283,0.0003271655130335744,2034983.7368190745,540890497.3877488,0.0003271655130335744,0.0,38541728.4132066,0.0
108,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,8,4,0,5,0,0,9,0,0,7,2,6,1,0,0,0.0,246317108.28781098,0.0,0.0,320380208.67864823,0.0,0.0,17030766.014881007,0.0
109,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,2,6,1,0,5,3,0,8,0,0,2,2,2,0,0,2,1637893.9709761774,195444823.30826527,0.0003271655130335744,0.0,558734196.6229383,0.0,0.0,35965031.893630676,0.0
110,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,3,6,0,0,5,0,0,8,0,2,5,0,7,0,1,6,0.0,168481225.36064804,0.0,0.0,261537214.0861737,0.0,0.0,202824716.07549322,0.0
111,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,3,7,0,0,5,2,0,8,3,0,3,2,1,0,0,0,1101311.5146206527,173287739.17752922,0.0003208406934836407,0.0,514021705.31860673,0.0,0.0,38177106.09489822,0.0
112,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,3,4,0,0,5,0,7,9,0,1,2,0,3,0,0,6,5273388.475487572,155200332.54267886,0.0008531981313302164,6551864.757857655,115301150.0603864,0.0008531981313302164,0.0,496609215.26249087,0.0
113,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,3,4,0,0,5,0,0,8,3,6,2,0,3,0,1,1,431499.36916670896,151875264.23299998,6.824565492846164e-05,536111.747318175,549297856.1349635,6.824565492846164e-05,0.0,413472702.8601889,0.0
114,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,9,0,0,5,0,0,9,0,0,3,1,2,2,1,0,219954.53607524908,252015175.55405074,0.00011020897546603127,0.0,270268690.14880455,0.0,0.0,8386801.925975435,0.0
115,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,6,0,0,5,0,1,7,0,0,4,0,0,0,2,5,0.0,164044172.87432176,0.0,0.0,58278229.96765524,0.0,0.0,794867602.991077,0.0
116,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,3,4,5,7,5,4,0,9,3,0,2,7,1,0,7,2,2519250.9495215807,155199682.70930403,0.0005458367787551563,0.0,453545174.28265727,0.0,0.0,438042657.8796817,0.0
117,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,3,6,7,0,5,0,0,8,0,0,1,4,5,0,0,7,4798854.816677001,163734313.79359764,0.0007562598589430224,0.0,329884921.4829928,0.0,0.0,172587168.80771196,0.0
118,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,7,0,2,5,0,0,7,1,4,4,0,0,0,0,6,1633578.6020355998,171466084.8390572,0.000987377191846187,2341280.1448882814,56382228.91068547,0.000602454644299127,0.0,455053539.95483994,0.0
119,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,3,5,7,3,5,2,0,8,2,0,3,0,3,0,0,7,506141.3519361191,159121160.65063852,8.713429209633373e-05,628849.875494537,275559926.4792377,8.713429209633373e-05,0.0,449937179.6981807,0.0
120,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,3,4,0,0,5,0,7,9,0,1,3,0,4,0,0,0,506141.3519361191,156320615.8951529,8.713429209633373e-05,628849.875494537,333100105.9357742,8.713429209633373e-05,1884422.2508003698,240218313.63096017,0.000602454644299127
121,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,3,4,0,0,5,1,0,8,3,6,2,3,3,0,1,6,431499.36916670896,151875264.23299998,6.824565492846164e-05,0.0,603580314.4937404,0.0,0.0,430188650.7796867,0.0
122,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,8,0,0,4,0,0,8,0,0,4,3,1,0,0,4,853999.679077581,207338032.41122308,0.0002692890663714118,1061042.7103140384,40369570.09090965,0.0002692890663714118,853999.679077581,156674088.93083242,0.0002692890663714118
123,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,2,4,0,0,5,0,1,8,2,3,3,0,3,0,0,0,0.0,152996496.489361,0.0,0.0,483304227.82595956,0.0,0.0,324952743.3718519,0.0
124,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,2,4,0,0,5,1,5,8,3,0,0,0,4,0,6,6,4401232.906636211,144543876.95285287,0.0008503457452122866,5468264.45769236,232476562.30732042,0.0008503457452122866,0.0,842044195.8643693,0.0
125,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,2,6,0,0,5,1,0,8,0,3,2,1,2,0,0,0,1312856.3477121126,164744723.76988387,0.00044043752907094825,0.0,731701710.0208256,0.0,0.0,155070233.810856,0.0
126,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,6,0,4,5,0,0,9,3,3,3,3,1,0,0,0,1392231.5799913895,169190073.7674383,0.0004679047207887228,1100913.2675249383,375192465.7629814,0.00035898685566830563,886090.2280552704,102482840.88902858,0.00035898685566830563
127,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,3,6,0,0,5,0,0,8,3,0,5,0,2,0,0,0,0.0,168481225.36064804,0.0,0.0,485960546.82806456,0.0,0.0,123973386.12387896,0.0
128,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,3,4,0,0,5,0,0,9,0,0,3,0,3,0,0,2,1101311.5146206527,156320697.65294924,0.0003208406934836407,1368312.6387533462,84600187.69357051,0.0003208406934836407,881356.9785454036,491228307.94348663,0.00028410436832829693
129,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9,0,0,5,0,0,9,0,0,3,3,1,2,1,0,1101311.5146206527,221315243.7587745,0.000962522080450922,1095032.4926118066,272627540.28818834,0.0008523131049848907,881356.9785454036,7732673.412604366,0.0008523131049848907
130,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,9,0,7,5,0,3,9,0,2,3,0,7,0,0,3,506141.3519361191,193737008.05844876,0.00010891786512041719,628849.875494537,30700085.270272776,0.00010891786512041719,0.0,340214956.77201873,0.0
131,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,5,5,0,3,9,0,3,5,0,2,3,0,0,886090.2280552704,217738681.34981996,0.0002871894845346445,1100913.2675249383,141.20104749511432,0.0002871894845346445,0.0,283927954.6222594,0.0
132,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,6,0,0,5,0,7,8,0,0,2,7,6,0,0,2,2519250.9495215807,164745034.12092692,0.0005458367787551563,1095032.4926118066,251753110.72247157,0.00028410436832829693,0.0,215936526.23417035,0.0
133,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,3,4,0,3,5,0,0,8,0,6,2,0,3,0,1,1,2519250.9495215807,151875669.2392863,0.0005458367787551563,3130016.2294308813,230837714.31318527,0.0005458367787551563,881356.9785454036,457491027.35780376,0.00028410436832829693
134,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,3,4,0,0,5,0,0,8,4,1,3,4,1,0,1,1,1101311.5146206527,152996684.1829315,0.0003208406934836407,1095032.4926118066,154906786.5121534,0.00028410436832829693,881356.9785454036,518569772.1037167,0.00028410436832829693
135,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,8,0,1,5,0,0,8,0,0,4,0,6,0,0,5,1884422.2508003698,182689702.91983077,0.0007530683053739087,2341280.1448882814,30700278.60754543,0.0007530683053739087,0.0,209151493.18706146,0.0
136,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,3,6,1,0,5,0,0,8,0,2,2,2,1,0,3,3,1637893.9709761774,164744893.44868422,0.00026173241042685947,0.0,532490841.79990315,0.0,0.0,100504746.4929623,0.0
137,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,8,0,1,5,0,0,8,0,0,5,0,7,0,1,5,1884422.2508003698,268663346.7652782,0.000602454644299127,0.0,55737214.08617373,0.0,0.0,128278373.24494702,0.0
138,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,6,0,0,5,7,0,9,0,0,3,1,0,0,0,2,506141.3519361191,169189960.11129212,0.00010891786512041719,2341280.1448882814,426818964.2281081,0.0007530683053739087,0.0,58278229.96765524,0.0
139,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,8,0,1,5,0,0,9,0,3,5,0,5,0,3,4,1884422.2508003698,187387292.7139379,0.0007530683053739087,0.0,61051526.04237998,0.0,0.0,240830804.34448528,0.0
140,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,9,0,0,5,0,0,8,0,3,7,3,5,2,0,0,0.0,223799383.37070468,0.0,0.0,41394928.292887904,0.0,0.0,162449511.0053627,0.0
141,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,6,1,0,5,0,0,9,0,2,3,0,5,0,0,1,219954.53607524908,169189874.84101933,0.00030613604296119795,273280.14614153956,276497587.34431654,0.00030613604296119795,0.0,182575215.98384535,0.0
142,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,3,4,0,3,5,0,1,8,0,5,2,7,4,0,0,5,1637893.9709761774,151875528.5670436,0.00026173241042685947,0.0,251752970.05022886,0.0,0.0,514191606.36148936,0.0
143,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,3,9,0,0,5,0,0,8,1,0,5,0,0,1,0,0,0.0,333365487.3939784,0.0,0.0,263059454.69091147,0.0,0.0,0.0,0.0
144,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,6,1,0,5,6,0,8,0,0,5,0,0,0,0,5,881356.9785454036,168481366.03289074,0.00028410436832829693,0.0,354624758.1576383,0.0,0.0,121276675.8402945,0.0
145,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,8,0,3,5,0,3,8,0,3,3,1,6,0,0,1,1101311.5146206527,181447787.72583336,0.0004010508668545509,1095032.4926118066,6991268.599426956,0.0003551304604103712,0.0,419523593.54271215,0.0
146,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,6,0,0,5,9,0,8,7,0,5,1,1,0,0,0,0.0,168481225.36064804,0.0,0.0,613007211.650945,0.0,0.0,38432605.20788063,0.0
147,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,6,0,0,5,0,0,7,3,7,4,7,3,0,1,5,1633578.6020355998,164044394.72610012,0.000987377191846187,0.0,187264834.00892085,0.0,0.0,213350912.66304207,0.0
148,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,8,0,0,5,0,0,9,4,0,4,0,10,0,0,1,886090.2280552704,186013551.43844926,0.00035898685566830563,1100913.2675249383,35726588.8114894,0.00035898685566830563,886090.2280552704,163653958.73879242,0.00035898685566830563
149,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3,6,0,0,5,0,0,9,3,0,4,3,0,1,0,2,881356.9785454036,195469017.26499277,0.00028410436832829693,1095032.4926118066,496711988.1369328,0.00028410436832829693,881356.9785454036,28520742.35496143,0.00028410436832829693
150,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,6,0,0,5,0,2,8,0,7,4,3,1,0,1,7,1884422.2508003698,167107927.64410406,0.0007530683053739087,0.0,65406646.74761726,0.0,0.0,482227216.9232651,0.0
151,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,6,0,0,5,7,2,7,0,0,3,3,1,0,0,7,219954.53607524908,162802385.20876473,0.00030613604296119795,0.0,211377467.5552228,0.0,0.0,352508424.3919655,0.0
152,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,9,3,0,5,0,0,8,0,0,3,1,2,0,0,0,219954.53607524908,190412909.31815824,0.00030613604296119795,0.0,179515891.45326796,0.0,0.0,160286801.92597544,0.0
153,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,3,4,0,1,6,0,1,8,3,1,2,7,4,0,0,1,1637893.9709761774,158510529.0764092,0.00026173241042685947,0.0,283413516.8782934,0.0,0.0,454117603.28029287,0.0
154,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,6,0,0,5,0,0,9,3,1,4,0,0,0,2,3,1884422.2508003698,170431941.1141218,0.0007530683053739087,0.0,91020644.77090178,0.0,0.0,395941280.5247999,0.0
155,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,8,0,1,5,0,1,8,0,3,3,7,1,0,0,6,506141.3519361191,212147742.58250248,8.713429209633373e-05,2341280.1448882814,15774523.216817677,0.000602454644299127,0.0,284098510.6770437,0.0
156,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,3,8,0,0,5,0,0,8,0,1,4,3,2,0,0,6,0.0,182689424.31228533,0.0,0.0,124969432.66144353,0.0,0.0,228009394.70537472,0.0
157,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,8,5,0,5,3,0,8,3,0,5,2,1,3,0,0,0.0,214414526.67875472,0.0,0.0,282846086.6470773,0.0,0.0,38696834.9441692,0.0
158,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,6,0,0,5,0,0,9,0,0,5,4,5,0,3,2,0.0,171805238.83066577,0.0,0.0,157120327.58366787,0.0,0.0,281980231.4987591,0.0
159,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,7,0,1,6,0,0,8,4,0,2,3,1,0,0,2,5273388.475487572,178802374.57662445,0.0008531981313302164,2341280.1448882814,74287353.25935066,0.000602454644299127,0.0,409519675.1900073,0.0
160,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,3,4,0,3,5,0,0,8,0,6,2,0,2,0,1,0,201597.36758111697,151875213.39347267,3.209606110755032e-05,250472.4797103956,261537258.46737164,3.209606110755032e-05,0.0,551598859.3403282,0.0
161,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,5,0,1,10,0,0,3,1,5,1,1,1,1392231.5799913895,222380304.79977334,0.0004679047207887228,1100913.2675249383,117484026.13944395,0.00035898685566830563,0.0,115380107.17789592,0.0
162,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,6,0,7,5,0,0,9,3,1,3,2,3,0,0,1,219954.53607524908,169189874.84101933,0.00030613604296119795,0.0,156152101.786038,0.0,0.0,385275531.90785325,0.0
163,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,8,0,6,5,0,3,9,0,0,4,0,5,0,0,6,886090.2280552704,186013551.43844926,0.00035898685566830563,1100913.2675249383,113.65614618451437,0.00035898685566830563,0.0,522071704.2987039,0.0
164,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,7,0,1,5,0,1,9,0,0,3,4,7,0,0,2,219954.53607524908,176611611.97530425,3.673632515534375e-05,0.0,126023423.26736003,0.0,0.0,368727420.7240714,0.0
165,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,3,6,0,0,5,1,0,7,2,0,5,4,3,0,1,2,0.0,165417749.19841117,0.0,0.0,564093446.8006045,0.0,0.0,155258927.58213395,0.0
166,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,3,4,0,0,5,1,3,9,0,1,5,7,2,0,0,3,0.0,158935873.94902515,0.0,0.0,298612184.956078,0.0,0.0,460420552.98550713,0.0
167,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,9,1,0,5,2,0,9,0,0,3,3,1,0,7,1,506141.3519361191,224437028.72395015,8.713429209633373e-05,0.0,263734470.16797653,0.0,0.0,39408731.441890955,0.0
168,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,6,6,0,5,0,3,9,0,3,4,0,2,0,0,6,0.0,170431662.50657636,0.0,0.0,189579044.81985193,0.0,0.0,374497769.9783611,0.0
169,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,8,1,0,5,6,0,9,0,0,4,7,1,3,0,0,886090.2280552704,216365077.48082924,0.00035898685566830563,0.0,470318159.01783526,0.0,0.0,9147181.796087919,0.0
170,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,6,1,0,5,6,0,9,0,0,5,4,2,1,0,0,0.0,196842452.91683948,0.0,0.0,462693559.6989262,0.0,0.0,40621055.04448791,0.0
171,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,8,0,0,5,0,0,9,0,3,4,0,0,0,0,0,881356.9785454036,186013578.45454577,0.00028410436832829693,1095032.4926118066,236500140.6722427,0.00028410436832829693,881356.9785454036,32742555.47548926,0.00028410436832829693
172,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,6,0,0,5,1,0,8,0,0,4,2,2,0,0,0,0.0,167107649.03655863,0.0,0.0,507928356.8614074,0.0,0.0,39669763.14903806,0.0
173,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,3,6,0,1,5,6,0,8,0,3,4,0,2,0,0,6,0.0,167107649.03655863,0.0,0.0,314627170.8133217,0.0,0.0,235618608.48208052,0.0
174,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,8,0,0,5,1,0,8,0,0,4,3,2,0,0,0,0.0,182689424.31228533,0.0,0.0,170210987.5968755,0.0,0.0,161176267.63073924,0.0
175,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,8,0,0,5,1,0,8,3,0,4,0,5,1,0,0,0.0,207726638.39845908,0.0,0.0,192202101.76349652,0.0,0.0,43361017.462588,0.0
176,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,9,3,0,5,3,0,8,0,0,3,0,0,0,0,0,506141.3519361191,221113015.25393242,8.713429209633373e-05,628849.875494537,229119722.8855287,8.713429209633373e-05,506141.3519361191,30700105.93577418,8.713429209633373e-05
177,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,7,4,0,5,0,0,8,3,0,5,2,2,0,0,0,1884422.2508003698,175903261.60250863,0.000602454644299127,2341280.1448882814,433969673.8915005,0.000602454644299127,1884422.2508003698,39976613.75964275,0.000602454644299127
178,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,3,0,5,0,0,9,0,0,3,0,1,0,0,1,1392231.5799913895,184771849.043165,0.0004679047207887228,1729763.1430194753,170634127.3311809,0.0004679047207887228,886090.2280552704,32028483.111248475,0.00035898685566830563
179,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,6,0,1,5,0,7,8,0,3,3,6,2,0,3,1,506141.3519361191,165865967.30677578,8.713429209633373e-05,0.0,74972845.98653081,0.0,0.0,529099265.52376837,0.0
180,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,6,0,0,5,0,0,8,1,3,3,0,2,0,0,3,506141.3519361191,165865967.30677578,8.713429209633373e-05,628849.875494537,141859560.62668565,8.713429209633373e-05,0.0,186503627.828418,0.0
181,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,2,7,0,1,5,0,1,9,0,2,4,0,5,0,1,0,0.0,208553352.61953348,0.0,0.0,25037214.086173728,0.0,0.0,583562238.6334575,0.0
182,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,3,4,0,0,5,7,0,8,0,1,4,0,4,0,0,1,0.0,154238284.15491802,0.0,0.0,202027530.25163412,0.0,0.0,516986520.59289324,0.0
183,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,7,0,2,5,0,5,8,1,6,3,0,1,0,0,1,506141.3519361191,173287657.41973287,8.713429209633373e-05,628849.875494537,57259560.626685634,8.713429209633373e-05,0.0,525026401.6150917,0.0
184,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,8,0,0,6,0,0,9,0,0,4,0,0,0,1,5,1884422.2508003698,223348784.4205722,0.000602454644299127,0.0,140337214.0861737,0.0,0.0,68629949.23583084,0.0
185,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,7,0,4,5,1,0,9,0,7,4,0,5,0,0,1,1884422.2508003698,177853631.2270789,0.0007530683053739087,2341280.1448882814,75941833.5429774,0.0007530683053739087,0.0,477638902.2905593,0.0
186,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,3,8,0,0,5,0,0,8,0,1,3,2,5,0,0,1,219954.53607524908,181447683.6680561,3.673632515534375e-05,0.0,244609686.98279145,0.0,0.0,179990324.03965747,0.0
187,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,3,4,1,1,5,0,0,7,3,0,5,2,0,0,7,6,1633578.6020355998,152548606.1685489,0.000987377191846187,0.0,236179396.762887,0.0,0.0,422728706.3562293,0.0
188,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3,8,0,0,5,0,0,8,0,0,5,2,5,0,1,0,0.0,184063000.63637474,0.0,0.0,64410600.21005268,0.0,0.0,250503786.84235704,0.0
189,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,3,6,0,0,5,0,1,8,0,7,2,0,3,0,1,0,1637893.9709761774,164744893.44868422,0.00026173241042685947,2034983.7368190745,261537573.64094257,0.00026173241042685947,0.0,214357820.3340811,0.0
190,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,1,0,5,6,0,9,0,0,5,6,1,3,3,0,886090.2280552704,217738681.34981996,0.0002871894845346445,0.0,284664416.3041251,0.0,0.0,9147181.796087919,0.0
191,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,6,4,0,5,5,0,9,7,0,3,1,4,0,3,1,1392231.5799913895,169190073.7674383,0.0004679047207887228,0.0,327761540.18416333,0.0,0.0,123382397.8710733,0.0
192,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,8,1,0,5,0,0,9,0,0,4,5,1,0,0,3,1884422.2508003698,216713716.3898485,0.0007530683053739087,2341280.1448882814,86139090.05860358,0.0007530683053739087,0.0,123504215.85480884,0.0
193,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,7,1,1,5,0,0,9,3,0,3,3,6,0,0,1,506141.3519361191,176611670.88975063,8.713429209633373e-05,2341280.1448882814,114157037.36319263,0.000602454644299127,0.0,416312759.293154,0.0
194,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,6,0,0,5,1,0,8,0,0,5,3,5,0,1,6,1884422.2508003698,168481571.48955154,0.000602454644299127,0.0,413378614.4706553,0.0,0.0,86832166.44986443,0.0
195,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,8,0,1,5,0,0,8,0,0,5,3,1,3,0,0,0.0,245114526.67875472,0.0,0.0,40699845.44904964,0.0,0.0,135647887.62510276,0.0
196,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,8,0,0,5,0,1,8,0,0,3,0,0,1,0,6,506141.3519361191,206484956.66867623,8.713429209633373e-05,628849.875494537,115300105.93577418,8.713429209633373e-05,506141.3519361191,117591519.10009378,8.713429209633373e-05
197,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,9,0,0,5,0,0,8,0,0,7,0,1,0,0,2,881356.9785454036,402021294.07529217,0.00028410436832829693,1095032.4926118066,30700140.672242712,0.00028410436832829693,881356.9785454036,35575205.58406715,0.00028410436832829693
198,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,8,0,6,5,0,0,9,0,0,2,0,6,0,2,0,5273388.475487572,183651472.70004618,0.0008531981313302164,6551864.757857655,58279380.028041646,0.0008531981313302164,0.0,208203468.20902038,0.0
199,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,9,0,5,5,0,5,9,0,0,3,0,5,0,0,2,1392231.5799913895,193737169.92499766,0.0003743237766309782,1729763.1430194753,247.13682167573273,0.0003743237766309782,0.0,298429616.02182496,0.0
200,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,1,5,0,5,8,0,3,3,3,2,0,1,1,506141.3519361191,181447636.6467283,0.0007261191008027811,0.0,149687151.38976243,0.0,0.0,210279246.87906826,0.0
201,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,2,4,0,0,5,2,2,7,0,0,3,3,0,0,3,4,219954.53607524908,149933058.17573076,4.5920406444179705e-05,0.0,205652934.85371938,0.0,0.0,545389163.097513,0.0
202,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,6,0,1,5,0,0,8,1,0,4,0,4,0,0,3,1884422.2508003698,167107927.64410406,0.0007530683053739087,2341280.1448882814,359659733.2984569,0.0007530683053739087,0.0,112138965.20250458,0.0
203,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,10,0,1,5,1,0,9,0,3,3,0,1,0,0,5,1392231.5799913895,203580092.16219065,0.0004679047207887228,628849.875494537,45241640.20570474,0.00010891786512041719,0.0,237461497.025864,0.0
204,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,8,0,1,5,0,0,7,0,0,2,3,3,0,5,6,1637893.9709761774,177263122.4217551,0.0003271655130335744,0.0,76417674.48436475,0.0,0.0,336918840.9454626,0.0
205,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,3,4,0,0,5,0,0,8,0,6,3,0,4,0,1,0,219954.53607524908,152996543.51068878,3.673632515534375e-05,273280.14614153956,358137261.1075015,3.673632515534375e-05,0.0,288305404.1067678,0.0
206,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,3,7,0,0,5,1,1,8,0,0,3,6,1,0,0,2,219954.53607524908,173287598.50528648,3.673632515534375e-05,0.0,295662874.8795828,0.0,0.0,198218417.35819635,0.0
207,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,5,0,1,9,0,1,4,2,1,1,0,3,886090.2280552704,304616038.1960529,0.00035898685566830563,1100913.2675249383,8386915.58212162,0.00035898685566830563,0.0,142529837.7836382,0.0
208,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,0,5,0,4,9,0,0,5,7,1,2,0,6,886090.2280552704,214965385.27509522,0.0002871894845346445,1100913.2675249383,101470771.22169353,0.0002871894845346445,0.0,146352628.5503025,0.0
