,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
878,87.0,161.78002071258015,1.5,0.8028278917341632,296.5329198319425,1.0,0.8419951160573661,343.3988445919801,1.5,0.18400426986434548,218.5594260645314,10,0.10912068497615847,246.52963193683942,1.5,0.5778505901286458,4.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878,Policy 0,dikesnet
879,122.0,344.78797047449416,10,0.009291510650648708,163.61504928522166,10,0.24790992606007706,321.6953507342883,10,0.5204497574347118,253.77713211071034,1.0,0.03434950395587916,216.47789914672657,1.5,0.8132535793907687,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879,Policy 0,dikesnet
880,122.0,280.1111671363097,1.0,0.5202160886826762,339.8126217789298,1.0,0.32886813758904226,338.33965676924987,1.0,0.6201554055597238,218.81940470960632,10,0.961976020094952,148.0360029390556,1.0,0.2166679705879914,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880,Policy 0,dikesnet
881,125.0,166.10559909266942,10,0.9856049182093534,301.5886963803431,1.5,0.04152957141540761,261.2064356067044,10,0.07241583091105323,194.53471064927314,1.0,0.8195575004015316,105.69140107955124,10,0.937826224776703,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881,Policy 0,dikesnet
882,31.0,340.2216681348542,10,0.9109698796952117,115.0857248937852,10,0.8228774505660017,90.48385892358756,10,0.1721370373401756,63.41362119348158,1.5,0.9145237985086102,143.7333745518004,1.5,0.6688778760993636,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882,Policy 0,dikesnet
883,39.0,154.28174683421184,10,0.9845869983483488,32.8516914171348,1.5,0.9442245194153395,111.47558355544994,1.5,0.8616817335912178,156.82099254958166,1.0,0.04658390535866635,103.10149637406086,10,0.20515970531386324,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883,Policy 0,dikesnet
884,42.0,208.04441511018794,1.5,0.8529759296470494,295.4037327672999,10,0.8638338507073534,100.08180328223926,1.0,0.6776623307209523,327.2055082523461,1.5,0.5558620668429055,155.11475125067506,10,0.5103666863336487,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884,Policy 0,dikesnet
885,93.0,130.53712146884516,10,0.14097800491990164,105.99709386177169,10,0.0026324350759345974,207.9179359253419,10,0.783265315500687,173.67658002302593,1.5,0.9427573173660975,252.43977010629877,10,0.25221654150364226,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885,Policy 0,dikesnet
886,30.0,168.4505927936738,10,0.3132283501604442,67.49134898010938,1.5,0.791242790700891,316.3633018727073,1.0,0.47780156576588395,71.97729776115882,1.5,0.8598547396239868,274.0243745121959,1.0,0.2327498907747289,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886,Policy 0,dikesnet
887,94.0,282.43309146934024,1.5,0.07303086379862879,97.61557217306073,1.5,0.6735049932031405,214.15950878081316,1.0,0.5247401273559282,349.4832754894102,1.0,0.5017994004055415,70.82040384708827,1.5,0.3265714724710087,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887,Policy 0,dikesnet
888,97.0,81.9596374152874,1.0,0.5892038465558423,249.47537918664807,1.0,0.2940383575324628,318.6448918802925,1.5,0.873101817695589,287.2386834700487,1.0,0.08325597861743439,327.8957896838898,10,0.06445823587790912,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888,Policy 0,dikesnet
889,17.0,54.4303866720561,10,0.7074054410304573,93.89754073745615,1.0,0.6712076881770989,164.82653974735044,1.0,0.8316958772060563,115.914840769306,1.5,0.14369114699942764,69.74035890024285,10,0.1290291649504305,4.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889,Policy 0,dikesnet
890,15.0,263.50616771211907,10,0.2529125685455376,92.07030498845468,1.0,0.5703040325448594,260.96242904282303,1.5,0.5805551692402274,152.36107133872346,10,0.5347295674433372,310.19807601951777,1.0,0.6177477855342458,2.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890,Policy 0,dikesnet
891,9.0,222.26216743934256,10,0.9706248029374087,276.0878450823685,1.5,0.13975423001886517,132.25691469973873,10,0.07414305972709571,296.0297002160029,10,0.5152852236315012,92.7714927836923,1.5,0.5765626911181562,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891,Policy 0,dikesnet
892,41.0,208.0646382447345,10,0.6781476993634218,118.28942167326802,1.5,0.1973147729654697,83.67029992323921,1.5,0.8814864168809861,321.0931404397063,1.5,0.5325737159872946,216.70031002785305,1.5,0.41365150244673843,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892,Policy 0,dikesnet
893,98.0,227.70557855542614,10,0.12709885061933496,99.36213381407119,1.0,0.30971345973506437,279.14140544703196,1.5,0.6210859874377855,262.6445294085705,1.5,0.6850119310837863,91.783005015637,10,0.9951195353893189,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893,Policy 0,dikesnet
894,32.0,44.72831678977085,1.5,0.9864070938441071,225.89437852569276,1.5,0.3208503905478133,47.44495429334455,1.0,0.5755817007525699,152.03775560534666,1.0,0.16507692560610085,193.65642378915967,1.5,0.3938180830038048,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894,Policy 0,dikesnet
895,103.0,262.90151143992324,1.0,0.6985011149782185,46.09791642379021,10,0.845580108119933,155.01773935095972,1.0,0.6324443149625768,89.65905558074027,1.5,0.5328517845086066,260.78711752430024,10,0.5301099859630993,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895,Policy 0,dikesnet
896,121.0,337.43109466517524,10,0.735754432517092,108.82042173721712,1.5,0.5326984619339824,343.82382582707794,10,0.9470266704329467,99.66464861456727,1.0,0.5735373817341619,287.81208174248195,1.5,0.8894851839500619,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896,Policy 0,dikesnet
897,38.0,215.233122863218,1.5,0.37474217564036316,224.85824107205394,10,0.4292978451690379,140.38240414689267,1.5,0.029510635907135544,278.6845429080568,1.5,0.7403710474001353,116.21573445508191,10,0.4098304632538999,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897,Policy 0,dikesnet
898,61.0,319.4875335021499,1.0,0.026932758746684427,248.93772163446027,10,0.762249127618346,217.164616042094,10,0.14564432802142294,37.394995157806676,1.5,0.17413022650294693,330.8953264736119,1.5,0.24333443458762227,4.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898,Policy 0,dikesnet
899,67.0,278.40628360550033,1.5,0.45665878005210025,132.4971295506619,10,0.27481732714666157,145.0246722375448,1.0,0.0442541353980509,323.4829451788339,10,0.7127501135344266,114.028562476572,10,0.8024885314842767,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899,Policy 0,dikesnet
900,33.0,139.40910488363141,10,0.035660042296780554,147.20863197920107,1.5,0.9150182603202868,154.72846192790405,1.0,0.6467928222820886,276.73115760699795,1.5,0.5673097688284577,34.484445743403924,1.5,0.881921291164187,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,Policy 0,dikesnet
901,5.0,325.7351487021942,1.0,0.964307370823279,173.63520312290945,1.0,0.31102861114521635,316.94339072261323,10,0.8060375032111189,297.6136091887818,1.0,0.28838264461215485,56.64842345433083,1.0,0.296920811563572,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901,Policy 0,dikesnet
902,41.0,240.5157788115772,1.0,0.31366402921701025,187.53984224653448,10,0.26525664285766526,306.056578531466,1.0,0.11853762152177609,197.0902329112559,1.0,0.9843234964156745,83.184879170346,1.5,0.9385354384063707,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902,Policy 0,dikesnet
903,89.0,348.1507920441829,10,0.04165386179398563,349.9673988609531,10,0.03849981268670687,139.00234510039851,1.0,0.750295087654768,202.98658481395125,10,0.8874048608016135,134.52977139768845,1.5,0.045304833402379986,1.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903,Policy 0,dikesnet
904,21.0,333.4995922803551,1.5,0.8748483708727733,244.9202488955112,10,0.1871605930959363,178.90769228245378,1.5,0.41451136475507044,120.1562553136047,1.0,0.40117437145618345,92.21068898113239,1.0,0.5087263307346799,2.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904,Policy 0,dikesnet
905,86.0,260.3970293496864,1.5,0.597273730931452,185.69460872980835,10,0.04180894149132925,36.00333393965286,1.0,0.7356970469164987,236.051590268432,1.5,0.26272758981624617,305.4740249484548,1.0,0.6212991865134209,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905,Policy 0,dikesnet
906,35.0,167.7565630379724,10,0.6441401513606952,116.94684868070468,1.5,0.48027290939765593,258.30308237645704,10,0.5065289197315495,112.04824124845649,1.5,0.8261293527747803,93.38803156149604,1.5,0.9028239438463838,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906,Policy 0,dikesnet
907,14.0,320.22505589330103,1.0,0.8013741562777174,166.84369215765085,1.0,0.8479171260204726,154.39893154958472,1.0,0.28067376266464855,44.36185937845555,10,0.18989701625670716,191.82729539165757,1.0,0.823812974654202,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907,Policy 0,dikesnet
908,106.0,208.2130785267232,10,0.30207733595282477,238.98816008715542,10,0.21710087911721074,231.73339655086892,1.0,0.9008654673930178,58.98448817386458,1.0,0.7654856692443572,212.2015081069523,1.0,0.3804123506601227,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908,Policy 0,dikesnet
909,25.0,46.75031737913838,1.5,0.7266678752122305,267.03447384879826,10,0.19769160222281043,163.392259015132,1.5,0.6321768890445146,266.8568267783601,1.0,0.5957904340783081,206.01593401797163,10,0.218563110952148,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909,Policy 0,dikesnet
910,114.0,300.6973546196878,1.0,0.6975126294233281,49.90660564271268,10,0.9017308768646387,133.88343854840087,1.0,0.8458297740081939,131.645322866763,1.0,0.3187962910537809,236.95695283767972,1.0,0.32522908670781836,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910,Policy 0,dikesnet
911,75.0,90.13716083827626,10,0.07754911581715375,37.0759430257657,10,0.025470367724778512,232.69713314689963,10,0.1487371498667972,307.76364358710197,1.0,0.6800995474801623,194.50403421131466,1.0,0.6143346654107751,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,Policy 0,dikesnet
912,60.0,191.16483878083824,10,0.0073737581687573165,217.71535789626984,1.0,0.24403699024311348,232.12827765538006,10,0.8675881820804119,253.12674826197738,10,0.6109830519174467,124.49622464571354,1.0,0.08823398294836231,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912,Policy 0,dikesnet
913,82.0,291.9070215708939,1.0,0.5312982519432541,112.71859354363863,10,0.6244705753831791,36.172390485630565,10,0.7305600633436886,94.66393784909395,10,0.16489033286092147,290.44130828969446,1.5,0.8276113722054584,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913,Policy 0,dikesnet
914,65.0,250.37900129529592,10,0.7715051635852136,41.470742520449775,1.5,0.9256932318803697,222.48569043929507,1.0,0.47046478101142597,77.30597471125368,1.5,0.636120118092124,173.1547562022608,1.5,0.08800746310914646,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914,Policy 0,dikesnet
915,119.0,321.3616053390751,10,0.26757526673580045,288.3230238420428,10,0.3839008517804277,316.89495982070446,10,0.9215247632744902,333.4078785273456,1.0,0.8383199023708466,278.67772978687043,10,0.43844775806797287,2.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915,Policy 0,dikesnet
916,99.0,48.28063224469825,1.5,0.13352275212852951,234.61162122521506,1.0,0.9343189349956784,166.2481091311213,10,0.24724630090906471,121.20621558841235,10,0.959957413771768,201.13777075557547,1.5,0.798802368279459,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916,Policy 0,dikesnet
917,1.0,290.2518569054014,1.0,0.4712190633036718,290.07876514831486,10,0.5475967845620108,169.065708298319,10,0.8502793714414303,46.28666255207541,1.0,0.9186243409312401,343.63160495612067,1.5,0.20171362494323267,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917,Policy 0,dikesnet
918,10.0,296.60686552160814,1.0,0.6409227553399561,349.84329299224595,10,0.7703970417371673,165.5412174413192,1.0,0.08299845830459644,150.69869048852604,1.0,0.7106929215358232,136.22330792281232,1.5,0.6654594023848273,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918,Policy 0,dikesnet
919,100.0,40.28044737134446,1.5,0.3197678068630698,141.17339343401846,10,0.7173400238717298,43.763897881039725,1.0,0.15448083535884888,325.9838413066009,1.0,0.607026174379659,55.641820423720006,1.0,0.6462459319603101,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919,Policy 0,dikesnet
920,101.0,328.8556135668856,1.5,0.01830404913418416,214.02477786404086,1.5,0.28429159844872315,212.07053142875256,1.5,0.4338818433732824,202.50119351121057,1.5,0.23170853729527943,241.25486382237477,1.0,0.8175276712557904,1.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920,Policy 0,dikesnet
921,115.0,349.6902946486055,1.0,0.9710832731225302,346.85788486020516,10,0.7354981629027164,196.5683931782106,1.0,0.4437527948506164,93.34067848767256,1.5,0.9955376097635475,109.77489611427316,1.0,0.11212521117746312,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921,Policy 0,dikesnet
922,65.0,254.34190089013228,10,0.5642300134116116,311.7651398206066,10,0.670451465275135,73.25534617573123,10,0.16758835097005773,342.62722093006766,1.5,0.8517177090943076,62.283705029220926,1.5,0.08254055634173812,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922,Policy 0,dikesnet
923,18.0,188.1121228696819,1.5,0.6968139980846967,98.61277359121483,1.0,0.8722391008497703,158.22386272829772,10,0.3106605079290441,105.70443941132034,1.0,0.37468774904892405,256.38039928784724,1.5,0.17988836707581116,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923,Policy 0,dikesnet
924,39.0,88.90587091285784,1.0,0.5675324880785002,221.57227415125706,1.0,0.15413074899108098,204.8988074215659,1.5,0.7190316379326203,128.94733291212498,1.5,0.9331861444964444,263.4936413242697,1.5,0.9388331291078478,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924,Policy 0,dikesnet
925,19.0,90.20859990426396,10,0.5775598594573574,184.18261730223625,1.5,0.408666535526313,241.51829832898628,10,0.8286708945740735,151.3125772553449,10,0.01780701543738334,337.6796914557618,10,0.35862662552980323,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925,Policy 0,dikesnet
926,119.0,82.57535670393827,1.5,0.6645526655089892,294.50679899349757,1.5,0.0008552869478591227,49.59360885926383,10,0.012721077382402515,44.19578027131675,1.0,0.8661669446720892,216.9140434079264,1.0,0.07189789382523791,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926,Policy 0,dikesnet
927,9.0,57.13528805796015,10,0.6709092435769682,274.19606729137604,1.0,0.288631424494216,176.06842210706492,10,0.5693316986923369,158.5674508905827,10,0.48284269411346753,186.89967263339472,1.0,0.30170353607813527,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927,Policy 0,dikesnet
928,50.0,263.7540623503994,1.5,0.13077831547657284,62.468020345607165,1.0,0.439119919295892,103.19206173542196,1.5,0.4349498977506169,232.09622192092934,10,0.05494949658083837,324.8799294572584,1.5,0.6455611644197614,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928,Policy 0,dikesnet
929,98.0,319.82658206247334,1.5,0.9684711752484919,288.9447033369921,10,0.3159808846197565,109.82353672693232,10,0.9131346975734885,62.77649931096474,1.5,0.7321555885207317,130.09415381751074,10,0.3281075907975424,4.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929,Policy 0,dikesnet
