,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage 0,Total Investment Costs 0,Expected Number of Deaths 0,Expected Annual Damage 1,Total Investment Costs 1,Expected Number of Deaths 1,Expected Annual Damage 2,Total Investment Costs 2,Expected Number of Deaths 2
101,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,4,0,2,0,0,3,2,1,1,0,0,2,3,0,2636994.143797594,154888504.90546075,0.0004902323280462972,3040130.5035430742,228881686.0729047,0.0004902323280462972,2827991.598488682,24013290.82275026,0.0004902323280462972
102,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,5,0,0,0,0,3,0,7,2,2,0,1,2,4,4,734246.9942158257,119582910.40392914,0.000299070929599342,846496.6406924576,100618794.29104394,0.000299070929599342,0.0,238780912.36163068,0.0
103,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,0,2,0,0,2,2,0,1,1,1,2,1,0,2636994.143797594,184150145.25619704,0.0004902323280462972,263137.70598689356,172323054.23487112,4.4807180479465655e-05,0.0,6760155.085393716,0.0
104,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,5,0,0,2,3,0,2,5,0,2,0,2,5,2,0,213454.90662565577,162967529.63395327,5.028871094800071e-05,246087.3014412748,351091701.57418346,5.028871094800071e-05,0.0,7841728.413206597,0.0
105,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,5,0,0,0,0,7,0,4,7,1,1,3,2,0,0,3362611.1828329028,87872048.86132117,0.0009126974563096473,857740.8355987067,148240261.91375953,0.00030701727511948343,1998102.9133160615,236801064.06917,0.0007539464577359075
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,1,0,0,5,5,0,2,5,7,5,0,0,763506.4711543402,179191398.18533987,0.00025832797292781295,880229.225411205,99410549.68253939,0.00025832797292781295,818807.2358426696,18043416.78062888,0.00025832797292781295
107,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,5,0,0,0,0,0,1,0,1,2,0,0,2,3,0,740098.8896035287,139882198.5574943,0.00030383873691142697,853243.1576362072,268961335.7079034,0.00030383873691142697,793704.2434365879,20993026.210491266,0.00030383873691142697
108,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,0,0,2,3,0,1,4,0,2,0,2,2,1,0,213454.90662565577,152000539.86194307,0.00012069290627520168,246087.3014412748,341751375.5081293,0.00012069290627520168,0.0,7841728.413206597,0.0
109,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,5,3,0,1,3,0,0,1,1,3,0,3,2,0,7,0.0,128249265.80298494,0.0,0.0,356304983.5286555,0.0,0.0,108308245.2865279,0.0
110,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,4,1,0,0,2,0,0,3352858.023853398,118572171.95261577,0.0007238008886316045,3865433.6705073304,64922197.226659246,0.0007238008886316045,3595705.490922231,148705182.03684607,0.0007238008886316045
111,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,5,2,0,1,0,0,0,7,3,2,0,1,3,2,4,228244.34309352335,129901268.98481368,5.600897559933208e-05,263137.70598689356,224095190.5830182,5.600897559933208e-05,0.0,107557593.9254651,0.0
112,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,5,3,0,0,0,0,0,0,1,1,0,5,2,0,7,749852.0485830335,87871631.89739218,0.0003117850824315683,864487.3525424564,165328265.7910937,0.0003117850824315683,804163.8236057886,456311760.47459114,0.0003117850824315683
113,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,5,0,0,0,0,3,1,5,2,2,0,1,2,2,6,734246.9942158257,139882220.8196471,0.00023925674367947355,846496.6406924576,89977754.86546557,0.00023925674367947355,0.0,243089095.90911177,0.0
114,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,2,1,0,2,3,0,734246.9942158257,119582873.0132579,0.0007177702310384207,846496.6406924576,180924832.4186878,0.0007177702310384207,787428.4953350672,115300056.6391233,0.0007177702310384207
115,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,5,0,3,2,0,0,4,0,2,2,1,2,2,0,6,2079074.4571287385,158105055.5056436,0.0006441508369006372,2147988.565184117,6760550.165512204,0.0006031571661887259,0.0,631167591.6560286,0.0
116,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,3,1,3,2,2,1,744000.1531953303,90004201.01865235,0.0007368414602867601,857740.8355987067,178189767.12428442,0.0007368414602867601,797888.0755042676,69008313.87773092,0.0007368414602867601
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,2,3,0,1,7,1,2,1,0,2636994.143797594,184150043.7547061,0.0006127904100578717,0.0,67406541.5734359,0.0,0.0,8270093.6366326,0.0
118,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,4,5,3,0,0,4,3,0,3,3,1,7,5,2,0,10,201130.37623576593,118571583.7548902,3.6417458990846294e-05,0.0,852733761.0352823,0.0,0.0,188892005.48112828,0.0
119,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3,5,0,0,0,3,3,0,3,2,0,0,0,2,0,0,2981632.0094240867,81551338.40292266,0.0006096023638536286,2609903.6454108288,308541218.87483,0.0003747623879850984,2427785.772184774,229335998.6869472,0.0003747623879850984
120,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,5,3,2,0,0,0,0,4,0,1,8,3,2,1,0,745950.7849912316,87871631.54656254,0.0003086065442235119,859989.674579957,356368551.9731393,0.0003086065442235119,799979.9915381084,181382884.3610332,0.0003086065442235119
121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,2,0,0,2,0,0,3,2,1,2,0,3,1863154.6444251048,161735456.95728692,0.0007539464577359075,2147988.565184117,132707546.90673521,0.0007539464577359075,0.0,39938347.24676258,0.0
122,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,2,0,0,1,6,5,1,0,4,2,1,0,2636994.143797594,150989658.57992914,0.0006127904100578717,3040130.5035430742,174549675.09957123,0.0006127904100578717,0.0,46461119.736864515,0.0
123,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,5,0,3,0,0,0,0,4,0,1,5,2,2,0,0,736197.6260117267,87871630.66948843,0.0003006601987033705,848745.4796737076,274350474.83318627,0.0003006601987033705,789520.4113689075,210898027.71222806,0.0003006601987033705
124,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,4,5,0,0,1,5,0,0,2,0,2,0,5,2,0,0,0.0,127127938.32589866,0.0,0.0,794008015.1804159,0.0,0.0,42538154.90729308,0.0
125,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,3,5,2,3,0,6,0,0,0,1,1,1,1,2,0,3,3172121.596128494,87872155.87742013,0.0006698801644506731,246087.3014412748,353152476.390774,4.023096875840056e-05,0.0,143726280.2589543,0.0
126,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,5,0,0,0,0,3,0,7,2,0,0,1,2,1,0,3172121.596128494,81551234.73526615,0.0008373502055633415,3657066.758384957,91699595.09885181,0.0008373502055633415,2627888.685336728,318709781.4617496,0.0005406216975196224
127,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,5,1,0,0,3,0,0,2,9,2,0,1,2,3,6,734246.9942158257,119582933.19232641,0.00023925674367947355,263137.70598689356,171847797.365332,4.4807180479465655e-05,0.0,346333117.08037484,0.0
128,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,5,0,0,0,0,3,0,4,7,1,0,7,5,0,0,3352858.023853398,127670493.85688631,0.0009047511107895059,3865433.6705073304,141703891.0622744,0.0009047511107895059,0.0,132436026.76335335,0.0
129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,6,0,0,2,0,0,5,0,2,2,1,0,1863154.6444251048,306567593.17076707,0.0006031571661887259,0.0,26777534.779875953,0.0,0.0,8673386.123878948,0.0
130,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7,3,0,3,0,0,3,0,2,5,6,2,3,0,0,0.0,181600032.6991479,0.0,0.0,99094578.35951114,0.0,0.0,65829496.43257909,0.0
131,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,5,4,0,0,5,0,0,2,3,2,6,5,2,0,0,749852.0485830335,88882954.69601148,0.0002494280659452546,0.0,862040345.1395621,0.0,0.0,40362330.388807386,0.0
132,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,2,0,0,1,0,2,6,1,5,2,0,0,1863154.6444251048,248600042.74844825,0.0006031571661887259,2147988.565184117,7732943.84798219,0.0006031571661887259,1998102.9133160615,67629436.99681316,0.0006031571661887259
133,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,3,4,1,0,0,3,0,0,2,6,2,0,2,2,3,5,734246.9942158257,113458374.96682306,0.00023925674367947355,248929.0355322112,170569872.16172114,4.099367071191138e-05,0.0,674009219.0323111,0.0
134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,1,0,0,3,1,1,3,0,5,2,0,0,763506.4711543402,166613891.68445754,0.00032290996615976625,880229.225411205,148416572.6585662,0.00032290996615976625,818807.2358426696,35462117.04862381,0.00032290996615976625
135,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,2,4,0,0,2,0,3,0,3,1,0,3,3,2,0,7,2294915.5514244824,118244987.7305804,0.00048048110373774777,0.0,63351440.147969425,0.0,0.0,840635665.4283491,0.0
136,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,4,5,7,0,0,3,1,0,4,0,0,0,5,2,6,0,3016631.326867989,112251442.53899421,0.0006217676894251735,2645755.8835885157,690523841.0936816,0.0003843848829901981,0.0,53369995.67200655,0.0
137,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,3,4,1,0,0,7,0,0,5,6,1,0,1,2,3,1,198665.47015778814,112447018.5525888,3.565475703733547e-05,229036.89689565593,323873200.2543997,3.565475703733547e-05,0.0,527597011.98753536,0.0
138,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,6,6,0,1,1,0,3,1,0,2,1,1,5,0,0,215919.8127036336,197869243.6021763,0.00012298101213573416,0.0,647643327.2682974,0.0,0.0,6991155.368928562,0.0
139,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,3,0,0,3,0,0,2,7,1,0,3,2,3,3,3362611.1828329028,87872173.04225136,0.0007301579650477177,3040130.5035430742,267800449.59007132,0.0004902323280462972,0.0,111946479.76226026,0.0
140,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,3,5,7,0,2,4,0,0,2,0,1,0,2,2,0,0,2450405.820684988,161390455.72512236,0.0004324973580156978,2825017.0744769513,396339936.82794684,0.0004324973580156978,0.0,7582623.674252467,0.0
141,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,8,0,0,2,0,0,1,1,0,5,0,5,2,0,0,1863154.6444251048,262664188.15166825,0.0006031571661887259,2147988.565184117,51693326.73457076,0.0006031571661887259,1998102.9133160615,13094050.342690794,0.0006031571661887259
142,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,5,0,0,2,0,0,5,3,2,3,0,4,2,0,6,1863154.6444251048,161621229.23295486,0.0007539464577359075,2147988.565184117,28625011.071986377,0.0007539464577359075,0.0,331300720.6152214,0.0
143,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,2,5,0,1,0,0,3,0,4,5,0,7,1,3,0,0,3016631.326867989,84324519.5886916,0.0007772096117814669,853243.1576362072,155965125.8798447,0.00030383873691142697,0.0,620056584.2762562,0.0
144,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,5,0,0,0,0,0,0,2,7,4,0,7,2,0,0,744000.1531953303,91246049.42460528,0.0002456138200955867,857740.8355987067,52867936.10663115,0.0002456138200955867,797888.0755042676,301413592.6708846,0.0002456138200955867
145,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,2,4,0,0,0,0,3,0,2,1,3,3,4,3,7,7,740098.8896035287,86652976.25648126,0.00030383873691142697,853243.1576362072,111098324.73826426,0.00030383873691142697,0.0,597555386.1049582,0.0
146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,4,0,2,0,0,3,5,0,1,0,0,2,2,0,2636994.143797594,196023329.95635036,0.0004902323280462972,3040130.5035430742,159003819.10766965,0.0004902323280462972,2827991.598488682,520.3183224840352,0.0004902323280462972
147,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,5,1,0,0,3,0,0,2,8,2,0,1,2,0,6,734246.9942158257,119582933.19232641,0.00023925674367947355,2411126.2711710106,139386894.85356924,0.0006479643466681916,0.0,338209921.579846,0.0
148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,6,0,0,5,0,0,2,1,5,5,0,0,228244.34309352335,284169569.473625,0.00037339317066221377,0.0,46757742.429710254,0.0,0.0,12242674.789687892,0.0
149,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3,5,0,0,0,0,0,0,4,3,0,7,1,3,0,0,3172121.596128494,84324651.64247863,0.0006698801644506731,853243.1576362072,71365148.79577886,0.00024307098952914153,793704.2434365879,272175878.32690257,0.00024307098952914153
150,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,2,4,0,1,0,1,3,0,1,3,2,0,5,2,4,0,744000.1531953303,113458353.0554999,0.00030701727511948343,248929.0355322112,94241581.79677485,5.124208838988924e-05,0.0,712938651.762869,0.0
151,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,5,0,0,0,4,0,0,6,3,0,0,1,3,3,0,2991385.1684035915,84324517.87067622,0.0007699493003371772,2609903.6454108288,239528232.74183342,0.00046845298498137316,213054.80781498185,272423703.05837923,4.4568446296669344e-05
152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,3,0,5,0,0,3,2,0,5,0,3,2,3,0,1863154.6444251048,207519836.46636343,0.0006031571661887259,0.0,144904812.45094615,0.0,0.0,9999845.44904964,0.0
153,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,10,0,0,3,0,0,2,0,0,1,0,1,2,2,0,2450405.820684988,199017284.62834495,0.0005406216975196224,2825017.0744769513,181395580.39689034,0.0005406216975196224,228915.4429915467,6536820.981462311,5.028871094800071e-05
154,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3,3,0,0,2,0,3,0,2,5,1,0,6,2,1,4,1628855.443677108,119009177.45808882,0.0009292822664361362,231878.63098659232,79645393.51348923,3.6417458990846294e-05,0.0,811601858.4999858,0.0
155,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3,4,0,3,2,0,3,0,1,5,2,3,2,2,0,7,1437467.1629639694,125576859.34593801,0.0009039230762529658,2147988.565184117,29340624.911492493,0.0006031571661887259,0.0,774464590.4679136,0.0
156,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,0,0,2,0,0,5,3,0,3,6,0,7,0,0,0.0,269581046.8869493,0.0,0.0,157846058.43651003,0.0,0.0,0.0,0.0
157,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,0,0,5,0,0,5,0,1,5,6,5,5,0,0,0.0,315661278.8257444,0.0,0.0,45588981.965135604,0.0,0.0,40031005.84065949,0.0
158,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,2,5,1,1,0,7,3,0,3,5,0,1,2,0,0,5,2981632.0094240867,53972990.95122213,0.0007620029548170359,229036.89689565593,379010310.96733505,4.4568446296669344e-05,0.0,630938264.500679,0.0
159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,2,0,0,6,3,0,2,6,0,5,0,0,228244.34309352335,288090373.2060477,4.4807180479465655e-05,0.0,127664204.92119117,0.0,0.0,0.0,0.0
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,4,1,0,1,0,0,2,1,4,2,2,0,1466693.449531852,176707360.51374534,0.0009370978826759944,1690917.4810859384,121366548.40546396,0.0009370978826759944,1572926.038759088,10723609.410344804,0.0009370978826759944
161,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,5,0,0,1,0,0,1,0,1,2,0,3,2,0,2,213454.90662565577,147427259.4700972,5.028871094800071e-05,246087.3014412748,84600033.51687786,5.028871094800071e-05,0.0,211429105.34414047,0.0
162,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,0,0,2,3,0,6,2,0,4,0,0,5,0,0,0.0,312188172.7114906,0.0,0.0,78287405.22701386,0.0,0.0,0.0,0.0
163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,5,0,0,2,6,3,5,0,0,228244.34309352335,290514248.1279671,5.600897559933208e-05,0.0,98061334.62204362,0.0,0.0,11060383.143676745,0.0
164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,3,0,0,5,0,0,3,6,3,5,1,0,0.0,291635541.0208631,0.0,0.0,128138757.11531281,0.0,0.0,11438325.89941525,0.0
165,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,5,1,0,0,0,3,0,4,6,0,0,2,0,1,3,2981632.0094240867,53972990.95122213,0.0007620029548170359,3437455.651356335,326617073.878538,0.0007620029548170359,0.0,274378966.6333531,0.0
166,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,3,3,0,0,0,0,3,0,3,5,2,0,2,2,1,7,734246.9942158257,107901932.65974511,0.00023925674367947355,846496.6406924576,166275684.04942915,0.00023925674367947355,0.0,507817525.56028324,0.0
167,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,3,3,0,3,3,0,2,0,3,5,1,0,228244.34309352335,285913869.69641805,0.00013442154143839696,263137.70598689356,139998499.2842046,0.00013442154143839696,0.0,9040998.644070243,0.0
168,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,2,4,0,1,0,1,3,0,0,2,2,1,4,2,5,0,0.0,113458258.14863124,0.0,0.0,236131325.09280273,0.0,0.0,708966838.3966827,0.0
169,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,3,5,0,0,0,0,0,0,7,6,0,3,3,2,0,7,3197367.7545928913,112251357.70213537,0.0006756884136061048,846496.6406924576,73375086.2531224,0.00023925674367947355,787428.4953350672,685539989.1296337,0.00023925674367947355
170,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3,3,2,3,0,2,3,0,5,7,2,4,5,2,6,5,734246.9942158257,107901932.65974511,0.00023925674367947355,0.0,281565303.53522384,0.0,0.0,318506922.1350251,0.0
171,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,3,5,3,0,0,5,0,0,3,2,0,0,1,2,0,0,2981632.0094240867,81551338.40292266,0.0006096023638536286,2609903.6454108288,370136792.6004498,0.0003747623879850984,213054.80781498185,182739675.8382217,3.565475703733547e-05
172,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,2,5,3,0,0,7,0,0,2,4,1,0,5,0,7,5,749852.0485830335,60293401.929736935,0.0003117850824315683,231878.63098659232,274304985.0003236,4.552182373855788e-05,0.0,578687590.9424078,0.0
173,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,3,4,0,0,1,0,1,0,3,3,2,0,1,2,3,6,213454.90662565577,121003421.7401871,4.023096875840056e-05,246087.3014412748,87359315.24301752,4.023096875840056e-05,0.0,575017711.7556105,0.0
174,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,5,0,0,0,1,0,3,1,2,3,4,6,4,3,0,749852.0485830335,120001181.45373288,0.0002494280659452546,0.0,106138283.29477872,0.0,0.0,277780570.3459511,0.0
175,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,0,0,0,0,0,2,0,1,1,0,2,5,0,3,3362611.1828329028,119138437.11369438,0.0007301579650477177,3876677.8654135796,115300636.5779723,0.0007301579650477177,797888.0755042676,95896951.01814291,0.0002456138200955867
176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0,1,2,0,0,2,2,2,2,2,2,2,2,3,2091398.9875186281,168035854.17734802,0.0008099554333352396,0.0,91745592.48346478,0.0,0.0,109825407.05234328,0.0
177,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,3,5,0,3,1,0,5,0,3,1,1,0,2,2,0,4,201130.37623576593,126116698.95085266,3.6417458990846294e-05,231878.63098659232,54898072.98617092,3.6417458990846294e-05,0.0,669800266.4068675,0.0
178,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,5,0,0,0,1,0,0,4,3,2,0,6,2,2,6,744000.1531953303,88882934.281962,0.0002456138200955867,263137.70598689356,124843719.50545892,4.4807180479465655e-05,0.0,202507311.49258593,0.0
179,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,5,0,0,0,1,0,1,7,0,2,0,3,2,0,3,744000.1531953303,109182198.90832394,0.00030701727511948343,2411126.2711710106,104336370.89987935,0.0008099554333352396,0.0,156802239.79593462,0.0
180,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,6,3,0,0,1,0,2,2,0,5,3,1,5,0,0,744000.1531953303,130630696.47627497,0.0002456138200955867,0.0,238991332.1707285,0.0,0.0,38970093.6366326,0.0
181,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,2,5,2,3,0,6,0,0,2,2,2,0,3,0,0,4,0.0,92004586.40647936,0.0,0.0,368783465.4852015,0.0,0.0,489332400.6202831,0.0
182,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,6,5,0,0,2,0,0,0,3,3,1,1,2,1,0,744000.1531953303,96749088.06649011,0.0002456138200955867,0.0,257914833.63593948,0.0,0.0,62128081.58116653,0.0
183,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,3,5,0,0,1,0,0,0,2,3,2,0,2,2,0,0,0.0,127127938.32589866,0.0,0.0,258667818.19880375,0.0,0.0,239521750.5810372,0.0
184,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3,5,2,0,0,0,0,0,2,1,1,0,6,0,0,5,749852.0485830335,60293425.05823258,0.0002494280659452546,864487.3525424564,66238480.60670539,0.0002494280659452546,804163.8236057886,697203620.5314925,0.0002494280659452546
185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,1,2,0,3,2,9,1,5,0,0,228244.34309352335,207631070.4513911,4.4807180479465655e-05,0.0,19405263.59001577,0.0,0.0,168013470.36758357,0.0
186,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,5,1,0,0,2,0,0,7,3,0,3,0,3,0,0,3207120.913572396,84324654.8664957,0.0006820454900222179,0.0,154869380.59222174,0.0,0.0,402014425.7067037,0.0
187,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,3,5,0,0,0,5,3,0,0,2,4,3,5,2,0,1,740098.8896035287,91246048.98875104,0.00024307098952914153,0.0,99779535.59218282,0.0,0.0,573844020.6864519,0.0
188,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0,0,1,7,0,1,1,0,5,1,1,3,0,0,753753.3121748352,275982139.14827704,0.0002519708965116998,0.0,104290739.68777439,0.0,0.0,7732605.207880627,0.0
189,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,4,1,2,0,1,0,0,0,0,1,0,2,2,0,4,3362611.1828329028,81747614.81674801,0.0007301579650477177,3040130.5035430742,190943713.65725124,0.0004902323280462972,0.0,202650306.0434722,0.0
190,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,5,0,0,0,0,3,0,7,2,2,3,1,2,3,7,213454.90662565577,119582849.89101246,5.028871094800071e-05,0.0,106423801.53425716,0.0,0.0,372143807.02141476,0.0
191,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,5,0,3,2,0,6,1,4,4,2,6,2,2,1,0,213454.90662565577,152000561.3127449,4.023096875840056e-05,0.0,67544475.01500493,0.0,0.0,397990796.5189419,0.0
192,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,3,5,1,3,0,3,3,0,0,2,2,2,3,2,1,0,213454.90662565577,119582858.01392639,4.023096875840056e-05,0.0,357637958.24197596,0.0,0.0,167191603.21735817,0.0
193,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,4,3,0,1,0,0,0,5,0,3,7,2,5,7,3,0.0,131223153.45012084,0.0,0.0,260525849.43194258,0.0,0.0,170984347.52182347,0.0
194,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,5,6,0,0,1,0,0,3,7,2,1,0,2,7,5,744000.1531953303,88882934.281962,0.0002456138200955867,0.0,218993418.07925957,0.0,0.0,202778240.0651782,0.0
195,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,3,6,0,0,1,2,0,0,5,3,4,2,1,3,0,0,0.0,139009156.19940394,0.0,0.0,196766756.62877613,0.0,0.0,188257343.7002398,0.0
196,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,6,0,0,2,0,0,5,4,0,3,3,0,4,3,0,0.0,174164649.89900675,0.0,0.0,190601062.81457162,0.0,0.0,30700000.0,0.0
197,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,6,0,0,4,0,0,7,5,0,2,0,1,5,0,0,215919.8127036336,192306237.93620786,5.124208838988924e-05,248929.0355322112,594934664.9483293,5.124208838988924e-05,0.0,6760155.085393716,0.0
198,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5,4,1,1,0,0,1,0,7,7,2,5,5,0,3,0.0,163455243.3878361,0.0,0.0,96577357.01871476,0.0,0.0,245811602.02490366,0.0
199,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,2,0,0,0,6,0,3,7,0,5,0,0,1439902.6868446262,141921190.97259822,0.000906687643454885,0.0,162472974.80662578,0.0,0.0,0.0,0.0
200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,0,4,2,0,1,6,1,5,0,3,3382117.5007919124,168363929.2443696,0.000742872117879944,880229.225411205,122973332.91854121,0.00025832797292781295,818807.2358426696,43900886.375829525,0.00025832797292781295
201,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,5,7,3,0,0,3,0,0,2,3,6,3,2,1,4,734246.9942158257,120704260.66941269,0.00023925674367947355,846496.6406924576,152003092.75197184,0.00023925674367947355,0.0,296959512.80096775,0.0
202,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,7,2,2,0,3,734246.9942158257,120704260.66941269,0.00023925674367947355,846496.6406924576,131074293.90610598,0.00023925674367947355,787428.4953350672,73421423.95427729,0.00023925674367947355
203,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,5,7,0,0,3,0,0,4,1,1,0,2,2,7,0,198665.47015778814,118571556.01037027,0.00010696427111200641,229036.89689565593,656415596.1897379,0.00010696427111200641,0.0,182701969.27217153,0.0
204,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,0,0,1,3,0,1,2,0,2,0,2,2,0,0,753753.3121748352,188562170.00157195,0.0002519708965116998,2411126.2711710106,187703218.66358086,0.0006479643466681916,1998102.9133160615,7842067.053308159,0.0006031571661887259
